,class_0,class_1,r_dtw,r_lsmash,r_smash,t_dtw,t_lsmash,t_smash
0,47,4,0.7686739720518748,0.5027843513057731,0.35732944889682283,1.053596019744873,0.04285407066345215,1.020124912261963
1,30,82,0.8459932843270713,0.5034297998609013,0.401854421733349,0.984259843826294,0.042363882064819336,0.875978946685791
2,8,14,0.16376786205861008,0.1781842510603581,0.21856080414475915,1.194072961807251,0.040067195892333984,0.8812479972839355
3,34,88,0.15754481443038684,0.1877662790934967,0.4503003865123285,1.0821847915649414,0.03856086730957031,1.1188170909881592
4,91,88,0.5607177186799103,0.5079472660257223,0.22064486367913444,0.9887418746948242,0.03724503517150879,0.8501338958740234
5,92,22,0.1313557430471854,0.13191220609708162,0.3064629549773076,1.0416109561920166,0.037023067474365234,1.0196800231933594
6,61,42,0.9785805046287894,0.3423833606838879,0.7621241844991946,0.9616498947143555,0.03952503204345703,1.0670180320739746
7,63,89,0.14683003805810824,0.1763158135207567,0.3133297883998115,1.0493218898773193,0.03607487678527832,0.949674129486084
8,91,28,0.6320044093330883,0.6291885810296367,0.21141632194061913,0.9978370666503906,0.0397188663482666,1.0131011009216309
9,98,74,0.665520863171966,0.5091376733298132,0.9887513365044508,0.9526019096374512,0.04318380355834961,1.1268692016601562
10,21,6,0.17385542966938317,0.13360287219793449,0.3174512140742811,0.9802441596984863,0.04164886474609375,0.9493780136108398
11,89,30,0.2867839645025113,0.1895866941169642,0.26912380732437824,0.8230760097503662,0.042729854583740234,0.8906509876251221
12,24,40,0.9771916214119474,0.9708257751647128,1.010443770913759,1.0387909412384033,0.04561495780944824,1.0300428867340088
13,74,55,0.30582056471041724,0.2593400612080538,0.5290798061261941,1.0693180561065674,0.05506587028503418,1.008450984954834
14,25,62,0.2817667536988686,0.2128074905485952,0.9470371548913177,1.0544121265411377,0.03948092460632324,1.0075531005859375
15,39,47,0.3471081638926705,0.3575977946422309,0.34686851477835934,0.9841170310974121,0.040006160736083984,0.9053149223327637
16,18,54,0.9422606426357854,0.9003571619976505,0.4808008596878485,1.1102941036224365,0.041996002197265625,1.0228681564331055
17,29,26,0.25013615883547063,0.2122710641310493,0.7284110992417298,1.0603978633880615,0.04064607620239258,1.0311319828033447
18,3,1,0.7468013468013467,0.7532491219377687,0.6758680225440253,1.126331090927124,0.043289899826049805,0.9843370914459229
19,83,44,0.2309912055698058,0.32079767304679535,1.0390869329717138,0.9082150459289551,0.04432511329650879,1.0487098693847656
20,87,78,0.2343810632518432,0.3242548055285385,0.2009021872642269,1.0486969947814941,0.0369420051574707,0.8987751007080078
21,99,76,0.33269646538287495,0.3672370054552485,0.2193534159848322,1.0836079120635986,0.04621315002441406,1.0593202114105225
22,38,98,0.3659745310833699,0.28870736359368704,0.5344156548622375,0.9817090034484863,0.03826904296875,1.04093599319458
23,46,9,0.3020532764605027,0.35560836797998957,0.21623343245587434,0.9651200771331787,0.039103031158447266,0.9400031566619873
24,28,22,0.2142801616915423,0.19836869492113746,0.6480460463751931,1.0066509246826172,0.04333806037902832,1.1749451160430908
25,79,72,0.15930823569951758,0.22762633207251717,0.35554650935079307,0.9543149471282959,0.04002499580383301,1.0722579956054688
26,53,16,0.39398505682174917,0.5116195148683024,0.5590261102700259,0.9741129875183105,0.032717227935791016,1.0879449844360352
27,26,66,0.13909330654276025,0.16034041087474019,0.5123432436950607,1.0619349479675293,0.04056501388549805,1.2996461391448975
28,62,45,0.16408100701379535,0.1512465155466475,0.2926386482399293,0.9392180442810059,0.03869795799255371,0.9463210105895996
29,63,74,0.9319559228650137,0.7131670955252674,0.3166567746298785,0.9898309707641602,0.04118490219116211,1.0710711479187012
30,17,63,0.33407666345226616,0.4301904675108687,0.5220763397893493,0.9232289791107178,0.04452800750732422,1.079766035079956
31,73,50,0.9180559480079119,0.9571157476539752,0.37570233603910497,0.915057897567749,0.04143714904785156,1.0548698902130127
32,90,88,0.8432081693436868,0.3766724211499349,0.6125486400365923,0.9785819053649902,0.04184103012084961,0.9959449768066406
33,21,2,0.14411764705882354,0.1537277205502678,0.21984873365722835,1.0180189609527588,0.03798794746398926,0.7449779510498047
34,81,10,0.9353927918950341,0.6635871769897755,0.33122069704900364,0.9855790138244629,0.04293107986450195,1.0350301265716553
35,23,90,0.528888888888889,0.44250457295175144,0.3458421969812753,1.2262330055236816,0.04121994972229004,0.9593079090118408
36,35,54,0.31432965030185667,0.31206854813358126,0.8519508917473964,0.8969039916992188,0.03924107551574707,1.1682279109954834
37,33,28,0.4571736249171636,0.4008964501525156,0.4209293761231962,1.1106491088867188,0.04201698303222656,1.1264350414276123
38,59,9,0.25065923972623033,0.28939317123583214,0.24613069334270957,0.9147210121154785,0.041265010833740234,0.9739959239959717
39,20,49,0.6030828516377649,0.7228971672727441,0.4193463459809589,1.0348429679870605,0.04156804084777832,1.1185269355773926
40,44,22,0.21979361692863675,0.23050335207033693,0.7387140786863959,0.990361213684082,0.046669960021972656,1.1945600509643555
41,99,31,0.24788681298748413,0.32813723508325826,1.0912810772405803,1.0954129695892334,0.048349857330322266,1.0384488105773926
42,27,36,0.7189698492462312,0.7711782204680246,0.5784797695245637,1.0926949977874756,0.04081296920776367,1.0217528343200684
43,18,44,0.9839457723867285,0.8991734805519678,0.6506189500169172,0.9156649112701416,0.0432438850402832,1.1333048343658447
44,98,2,0.41814873025064103,0.31705587647337186,0.9802146145300319,1.0301871299743652,0.037648916244506836,1.0251212120056152
45,28,26,0.1716673557379954,0.16114581226630362,0.3964564693040612,0.8991930484771729,0.03957700729370117,1.000382900238037
46,40,28,0.9890161619331554,0.9549273755178223,0.9653762045986285,1.1273798942565918,0.042634010314941406,1.0402178764343262
47,71,9,0.44876688197298886,0.39620160655507214,0.9294540250813296,1.1169939041137695,0.038616180419921875,1.266963005065918
48,24,46,0.3643910977744436,0.3656734234615706,0.18460715055640162,1.0124821662902832,0.041979074478149414,0.8737859725952148
49,12,65,0.8993015133876601,0.6545248586180459,0.5325283459763412,1.0507841110229492,0.04261207580566406,1.1028199195861816
50,66,27,0.5520387264941351,0.6811215574544158,0.29335386325927093,1.04681396484375,0.044219970703125,1.1156730651855469
51,55,59,0.1585432918508259,0.19754461004685775,0.26745612258472473,1.0615029335021973,0.04212689399719238,0.9222419261932373
52,6,34,0.2823220471561068,0.3965147950133519,0.3314576794412714,1.0925641059875488,0.0410459041595459,1.0033230781555176
53,27,52,0.18497283600678563,0.1405609039723583,0.3201928990379491,1.0747411251068115,0.047261953353881836,1.0007898807525635
54,4,7,0.6160270078180526,0.39576957076875935,0.955680983116274,1.0099499225616455,0.053362131118774414,1.0443229675292969
55,53,85,0.3567152524726705,0.3316410695897028,0.6184958690924284,0.9921760559082031,0.03847908973693848,0.8897910118103027
56,35,44,0.2997719498289624,0.3101665524595209,0.564870868535348,0.9925110340118408,0.037641048431396484,1.1010539531707764
57,32,93,0.7807398708162065,0.7868480599547225,0.7587264313125102,1.0377569198608398,0.043022871017456055,1.1399660110473633
58,49,37,0.6249082232011748,0.6715945908081954,0.31219363231463926,0.9469470977783203,0.03901386260986328,0.9519579410552979
59,64,45,0.2669187512119449,0.2938200377295952,0.28077873184816493,0.9593150615692139,0.04222512245178223,1.1864469051361084
60,36,87,0.7723566543924252,0.8656558626727997,0.9266080345989982,1.0502419471740723,0.03859901428222656,1.1635489463806152
61,15,35,0.24414414414414415,0.2567714561094287,0.6473360726710118,0.9768369197845459,0.035800933837890625,1.14096999168396
62,68,33,0.8108151220290317,0.7202669577752372,0.9381476033099847,1.0747318267822266,0.042639970779418945,1.1850049495697021
63,92,90,0.7649644594089039,0.30071028278101875,0.19357554806919763,0.9104080200195312,0.0394589900970459,0.8716590404510498
64,49,93,0.7947836395969176,0.8632206176725344,0.6764259317408104,1.047368049621582,0.04388594627380371,1.0439178943634033
65,30,43,0.31989591143651036,0.30449983351708226,0.18426891720476887,0.96244215965271,0.046267032623291016,0.8986809253692627
66,88,16,0.27676031294452347,0.30246030583090694,0.7440149990925817,1.0677909851074219,0.03777885437011719,1.0937118530273438
67,49,26,0.14075290367758914,0.1599967808339196,0.374646661091695,0.8601350784301758,0.040547847747802734,1.0487408638000488
68,25,99,0.6827864714790509,0.7496878328423281,0.263732826312852,1.1414461135864258,0.054353952407836914,1.1348559856414795
69,3,7,0.8643866171003718,0.9083441723674602,0.35897851977244083,0.9973127841949463,0.04362797737121582,1.2068300247192383
70,19,84,0.4804429105550762,0.5403904296509021,0.3291444963015003,1.2139718532562256,0.04235506057739258,1.1152069568634033
71,79,69,0.8057759734268314,0.6515470926723496,0.8326236978565067,0.9498891830444336,0.03952193260192871,1.0969650745391846
72,34,89,0.10555579195211551,0.1442858473118035,0.3769184621172519,1.035094976425171,0.04202699661254883,0.8964149951934814
73,97,60,0.6308322509741233,0.6804379371906055,0.3787173666933455,1.1424639225006104,0.038511037826538086,1.2898340225219727
74,92,29,0.17669082849098425,0.19946178827837208,0.3031400928743906,1.1563241481781006,0.044818878173828125,1.1193149089813232
75,86,48,0.36679336558396686,0.2561779563298294,0.4671889372556051,1.2315359115600586,0.037258148193359375,1.2870469093322754
76,19,27,0.8830199511985072,0.954849124576082,0.7352586296408882,0.9512820243835449,0.04228496551513672,1.1751079559326172
77,72,64,0.432383699963938,0.5875296997393672,0.31591990656710944,1.0160801410675049,0.04088401794433594,1.2109839916229248
78,1,22,0.2200383947344364,0.2340569519176375,1.0166581271346478,1.0384259223937988,0.04547309875488281,1.1441948413848877
79,75,72,0.2133977153976433,0.3088611828517944,0.9690877196821005,1.0442922115325928,0.04059791564941406,0.9726970195770264
80,66,55,0.20733482863101563,0.27172010864074486,0.37182642099490254,0.9865789413452148,0.0450899600982666,1.0266971588134766
81,56,71,0.7442234739625244,0.7490544047323104,0.3778777209833686,1.1100311279296875,0.03717613220214844,1.1994340419769287
82,79,5,0.1691001267427123,0.24601437591535577,0.39711745808301385,1.0820889472961426,0.04616999626159668,1.0387561321258545
83,94,22,0.30677244356297034,0.2938302133255553,0.8953949061525633,0.9651749134063721,0.04425191879272461,1.1254000663757324
84,54,79,0.1897908581285037,0.2501862054057859,0.36602107051700233,1.1181459426879883,0.06178092956542969,1.1437640190124512
