,class_0,class_1,r_dtw_10,r_dtw_100,r_dtw_20,r_dtw_30,r_dtw_40,r_dtw_5,r_dtw_50,r_lsmash,r_smash,t_dtw_10,t_dtw_100,t_dtw_20,t_dtw_30,t_dtw_40,t_dtw_5,t_dtw_50,t_lsmash,t_smash
10,92,11,0.9677011237627448,0.926610541727672,0.9458987783595113,0.9283831964036583,0.9291217257318952,0.9453295128939828,0.9310837350473129,0.8306959849860258,0.7881576161757272,0.5522780418395996,3.719309091567993,1.0303208827972412,1.5471820831298828,1.8574941158294678,0.3468749523162842,2.144547939300537,0.04209494590759277,1.0707597732543945
11,42,14,0.6698832684824904,0.42441134070158576,0.49898580121703856,0.4361448084821855,0.42596329393677335,0.8545854103017635,0.42441134070158576,0.5250185702870892,0.8390397165438839,0.7176408767700195,4.206773996353149,0.9749720096588135,1.5202679634094238,1.9155759811401367,0.36809706687927246,2.2116689682006836,0.04240703582763672,1.1323421001434326
12,62,11,0.9006965301297207,0.6632589452686698,0.801211771494518,0.7281801042475324,0.685495283018868,0.9515480640383666,0.669905270828273,0.513746393510475,0.7353074681223472,0.560420036315918,3.7392780780792236,0.938223123550415,1.3006908893585205,1.659883975982666,0.35233616828918457,2.0504720211029053,0.042526960372924805,1.0208098888397217
13,25,2,0.9138730192950307,0.8914684786711966,0.8766408350466551,0.8851985559566786,0.8934611048478015,0.8639199529134785,0.8914684786711966,0.2940511474353657,0.27144212482178975,0.6221270561218262,4.4146201610565186,1.0331199169158936,1.4168009757995605,1.7579631805419922,0.3581240177154541,2.344756841659546,0.04012894630432129,0.9903759956359863
14,53,90,0.9544214757393052,0.9397273772376418,0.9442405587782644,0.9366166399533732,0.9379746835443038,0.9234306737180962,0.9387921211134626,0.5707016542304276,0.6546896929281658,0.5569870471954346,3.8620760440826416,1.0022029876708984,1.4219470024108887,1.9817759990692139,0.3407449722290039,2.0468931198120117,0.044156789779663086,0.880695104598999
15,31,86,0.45566634945591455,0.1805188617956603,0.27000129808316387,0.2107565063006106,0.19004720862748498,0.6980196541115326,0.18255446316427737,0.36927097960549393,0.5587239980188147,0.5603837966918945,4.056879043579102,1.0566809177398682,1.5328569412231445,2.0205020904541016,0.35062503814697266,2.1096560955047607,0.03222799301147461,1.0436761379241943
16,30,58,0.367640311974308,0.15667046750285063,0.2384960353568179,0.19442363440930263,0.17516940317956736,0.4810380139992348,0.16621599609056847,0.26607142629360037,0.20725958186953053,0.5333929061889648,3.8762760162353516,1.0767648220062256,1.4584410190582275,1.743062973022461,0.34015703201293945,2.33693790435791,0.03962898254394531,0.9115180969238281
17,41,15,0.9810342796560254,0.9609535552815455,0.9524650998409614,0.9539748953974895,0.9594594594594595,0.9688314992684943,0.9609535552815455,0.8943588807823334,0.7069225668643718,0.6728320121765137,4.041538953781128,0.992501974105835,1.4090428352355957,1.8699359893798828,0.35147595405578613,2.2892379760742188,0.045542001724243164,1.0968601703643799
18,32,56,0.5118933387202667,0.2766026158566123,0.350369656059145,0.30349168773874213,0.2848377200064589,0.6955029799530432,0.27870176005167124,0.35071955228845947,0.337595945809739,0.5654690265655518,3.8811330795288086,0.907480001449585,1.387420892715454,1.7141501903533936,0.35425496101379395,2.100180149078369,0.03880810737609863,1.03212308883667
19,70,79,0.27754348419042824,0.10431267438539446,0.1667761860954133,0.13214050493962679,0.117024314173384,0.43803079959121827,0.11005909360514926,0.2113482112204475,0.3254462930378713,0.4893660545349121,4.094448089599609,0.9560091495513916,1.379042148590088,1.7426519393920898,0.28786802291870117,2.2153401374816895,0.04346108436584473,0.9570109844207764
20,12,48,0.9499465621660135,0.9648351648351648,0.9550249861188227,0.9542462146148781,0.9497974282191298,0.9261876717707106,0.9563958747964537,0.2592810326490233,0.6720230168523335,0.5999701023101807,4.025732040405273,0.959230899810791,1.4224178791046143,1.711838960647583,0.3402369022369385,2.1234018802642822,0.039823055267333984,1.1002249717712402
21,51,84,0.48780838461096093,0.24220397541167496,0.39301787592008414,0.3171251109139308,0.2772423685508091,0.4913144136270947,0.2579414931801866,0.28509242814677443,0.269156680763546,0.5349810123443604,3.8122220039367676,0.9008541107177734,1.2893121242523193,1.757370948791504,0.2793898582458496,2.0389130115509033,0.04031801223754883,0.8489389419555664
22,3,90,0.491617435733674,0.25496800269451,0.32572483531238194,0.27436458508668576,0.2600185216366392,0.6512757830404889,0.2561047490737622,0.3944909112343589,0.32036279883594404,0.6692979335784912,3.892426013946533,0.9437708854675293,1.4100909233093262,1.8051331043243408,0.3444199562072754,2.1445720195770264,0.038012027740478516,0.9860799312591553
23,85,67,0.39051026172095654,0.16140481972725573,0.25977704678362573,0.20759156630236228,0.18278166278166277,0.5086918315885994,0.17068616772988954,0.21593689483740022,0.2818174431909418,0.5294640064239502,3.744946002960205,0.8666911125183105,1.2912850379943848,1.631847858428955,0.33289003372192383,2.0252439975738525,0.03548598289489746,0.9080760478973389
24,14,20,0.3825206729398346,0.19355462144272118,0.24098946758140885,0.20283132821181812,0.19471420978885828,0.6235241792010352,0.19355462144272118,0.26784533072486205,0.42503094068665304,0.5147988796234131,4.206058979034424,0.9826390743255615,1.5019810199737549,1.8960471153259277,0.3020799160003662,2.1971139907836914,0.04103207588195801,1.0218958854675293
25,57,54,0.8034162421336529,0.5797120418848167,0.6524188609920392,0.6020725388601036,0.5828212838279513,0.909033758722575,0.5799738219895287,0.7475136080302911,0.7649018788669395,0.5797300338745117,4.111891031265259,1.0673539638519287,1.4423930644989014,1.8016068935394287,0.35800600051879883,2.305314064025879,0.03509998321533203,1.1039321422576904
26,51,82,0.8097419632718588,0.7460079840319361,0.8387146608991195,0.8142092746730082,0.7900534045393858,0.7896386123009032,0.7739459076414315,0.5449095834505832,0.5777007367164669,0.5730698108673096,3.908278226852417,1.0227680206298828,1.314601182937622,1.685021162033081,0.2962350845336914,1.9884240627288818,0.040872812271118164,0.925421953201294
27,82,90,0.8247601600539941,0.48197665829516917,0.6572024490345153,0.5606754436176302,0.5229465068693364,0.834774878669934,0.50357327046342,0.44870035102704753,0.4225302406345338,0.4766840934753418,3.8399569988250732,0.8561270236968994,1.2928831577301025,1.7968249320983887,0.2798631191253662,2.0681090354919434,0.03866410255432129,0.9762461185455322
28,71,2,0.512330895203573,0.29785763648928815,0.3468326720481598,0.3080954351123983,0.29959234436536997,0.7201299041433136,0.29799585348997926,0.20280251148510506,0.4537180865895244,0.5795631408691406,4.043118953704834,0.9747869968414307,1.45790696144104,1.812676191329956,0.3930690288543701,2.139461040496826,0.0376589298248291,1.0666990280151367
29,76,10,0.8703849175176748,0.6478130787861519,0.7522049051588741,0.6909483340078241,0.6615751121076233,0.9110750274607192,0.6517730496453902,0.8275787978587592,0.44794587523325585,0.5975558757781982,3.9337430000305176,0.9336040019989014,1.3246889114379883,1.744387149810791,0.354888916015625,2.309844970703125,0.04064512252807617,1.0026509761810303
30,60,82,0.4972650942410201,0.20478036175710596,0.3012767243333081,0.24540552855407047,0.22525739903499106,0.7434956066279952,0.21576227390180877,0.39664797715543526,0.9320780879027617,0.5471830368041992,4.001522064208984,0.9722211360931396,1.2837121486663818,1.7644479274749756,0.28691792488098145,2.1242260932922363,0.04078507423400879,0.9386038780212402
31,56,75,0.3700734802939211,0.20342280813214736,0.24074809402795422,0.2126747141041931,0.20568614993646758,0.606108582360314,0.20381988564167722,0.2802151355086762,0.4939209471404782,0.583859920501709,4.066861867904663,0.9602029323577881,1.4070498943328857,1.7885551452636719,0.34955787658691406,2.227839946746826,0.04133796691894531,1.0921869277954102
32,47,51,0.6068394606514116,0.23656988873435325,0.3887335874629394,0.3028717238993167,0.265372589890568,0.7802489586124576,0.24965235529289065,0.3336875289576824,0.7722216798881333,0.5081219673156738,3.856194019317627,0.9082498550415039,1.4589769840240479,1.7556610107421875,0.33710408210754395,2.198621988296509,0.039444923400878906,0.9414129257202148
33,18,80,0.9674180108962717,0.8989177489177489,0.9452744961779014,0.916292364230298,0.9019061897622617,0.9601897928480501,0.8973638720829732,0.8623323818690194,0.9027454635167104,0.6068828105926514,4.011742115020752,1.0227241516113281,1.4890358448028564,1.7904407978057861,0.3510169982910156,2.200047016143799,0.038340091705322266,0.9829092025756836
34,80,82,0.4447023176353028,0.16863236266221343,0.26675663517768783,0.2099847031010986,0.1882283368699343,0.695897593349236,0.17847823817973074,0.34629166873836414,0.9253481903852038,0.5360119342803955,3.8926501274108887,0.9179642200469971,1.3636910915374756,1.9112458229064941,0.3381228446960449,2.261482000350952,0.038819074630737305,1.092318058013916
35,1,81,0.8464771817453963,0.6750755287009064,0.7171731060085247,0.6853032774729348,0.6780171764351364,0.9238701679251662,0.6751736635457566,0.5886394110549555,0.7198039233745318,0.5056490898132324,3.965023994445801,0.9967620372772217,1.425117015838623,1.8621819019317627,0.29532408714294434,2.19399094581604,0.050515174865722656,1.027756929397583
36,20,48,0.7128150514731983,0.4253106547986251,0.5247793618465716,0.45410079482924276,0.43080710392122384,0.8054058468071207,0.4262930654683232,0.29621442240215307,0.3653644550518736,0.6159579753875732,3.8380558490753174,0.9163918495178223,1.4165349006652832,1.8916010856628418,0.3471560478210449,2.2261199951171875,0.040815114974975586,1.0648078918457031
37,17,75,0.2921720352708296,0.174079699139365,0.19349822810443335,0.17635785058219425,0.17415202140739133,0.5307069123219653,0.174079699139365,0.28922807290044455,1.0727280233057448,0.618527889251709,4.062848091125488,0.9127011299133301,1.3084619045257568,1.9163331985473633,0.3448190689086914,2.2075819969177246,0.04402017593383789,1.152601957321167
38,98,19,0.6960722975321516,0.39490176151761514,0.49918354016982364,0.43040523533853514,0.40358289673821196,0.828170634569431,0.39761178861788615,0.3521025867963145,0.4554249922836043,0.5372998714447021,3.972860097885132,0.9388771057128906,1.357706069946289,1.7547581195831299,0.35296201705932617,2.1512229442596436,0.03815197944641113,1.1711230278015137
39,55,94,0.663938223938224,0.4035833025489472,0.47194218931215987,0.41781450872359965,0.40660455677520524,0.863512926352379,0.4038408272551011,0.533164741856806,1.0323606389242548,0.5616321563720703,4.0547521114349365,0.9296391010284424,1.5189120769500732,1.765139102935791,0.3438608646392822,2.2782440185546875,0.03774285316467285,1.1418240070343018
40,71,49,0.4041480046806279,0.19926670511658565,0.2552297809257124,0.21656916865782316,0.20309796490071683,0.6170313504007575,0.1998022575595287,0.2893688897291779,0.3191372031823353,0.6057798862457275,3.9519541263580322,1.0740621089935303,1.4474830627441406,1.7918939590454102,0.35234689712524414,2.212898015975952,0.03900408744812012,0.9618730545043945
41,45,33,0.711709334037125,0.48476484875248393,0.5500583926106806,0.49934094903339193,0.48520644733936846,0.8560100405043072,0.48476484875248393,0.5665130086413779,0.618840401068921,0.5999979972839355,4.10096001625061,1.039531946182251,1.3685150146484375,1.8434860706329346,0.36948704719543457,2.3960659503936768,0.038804054260253906,0.9774808883666992
42,19,70,0.7085665088247955,0.4820345732645488,0.5643107426715666,0.5118677215752511,0.4910481331533963,0.8537301547802717,0.48445408532176426,0.5701034013706313,0.9429570688494697,0.5387909412384033,4.063007116317749,0.9947249889373779,1.3011469841003418,1.6979520320892334,0.29508399963378906,2.2378270626068115,0.040949106216430664,1.0411930084228516
43,21,83,0.332907952262791,0.12998243015123853,0.23272693578775056,0.18299079602810675,0.1606408094435076,0.41745204568133937,0.14762537929153455,0.1696559127898449,0.2769757858779557,0.5088009834289551,3.84798002243042,0.9309070110321045,1.283348798751831,1.621427059173584,0.32628703117370605,2.1240389347076416,0.038765907287597656,1.0437510013580322
44,84,79,0.46010293873484975,0.18594603752806133,0.3214658810747566,0.2501057977147694,0.2157377604607826,0.48261989624872076,0.1990258365099534,0.28928085567720385,0.21889374627053929,0.5442600250244141,4.085900783538818,0.9361128807067871,1.3510260581970215,1.7668578624725342,0.33718109130859375,2.1412341594696045,0.04942917823791504,0.8718879222869873
45,33,32,0.43014832700931355,0.22242424242424244,0.276675251224562,0.2397979797979798,0.22737373737373737,0.6937433555144309,0.22388888888888892,0.3008745767428185,0.734024605165319,0.5434579849243164,4.229269981384277,0.9584980010986328,1.6217811107635498,1.7639119625091553,0.35521507263183594,2.261370897293091,0.04081606864929199,1.07509183883667
46,48,5,0.5947874463324666,0.32723524864725584,0.4024226110363392,0.34988088339450135,0.3320664777119299,0.7988407041648776,0.3280082452976037,0.2858670606708999,0.9883226665417045,0.592418909072876,4.011576890945435,0.9504108428955078,1.373948097229004,1.7672460079193115,0.34731197357177734,2.142073154449463,0.04198598861694336,1.1427111625671387
47,20,51,0.37498474381819513,0.14708238155982084,0.23663924523960192,0.18627133130949924,0.1649139437746245,0.49596223552221197,0.15562540774568534,0.2487920009684979,0.32390118523841027,0.48128604888916016,4.037585020065308,1.0433530807495117,1.3692238330841064,1.8445498943328857,0.34779906272888184,2.089294910430908,0.04349493980407715,0.9423580169677734
48,23,100,0.8732313575525812,0.7072755417956655,0.7647137150466046,0.7171267438409025,0.7072120559741657,0.9401748212055853,0.7067738942158986,0.834155579599639,0.782615523723726,0.595318078994751,4.01313591003418,1.020456075668335,1.3607399463653564,1.8529798984527588,0.34473395347595215,2.2173008918762207,0.03956890106201172,1.0088109970092773
49,15,40,0.8464089444760281,0.6480942682572011,0.7195781147000659,0.6643356643356644,0.6480487451037283,0.9011953478354512,0.6480942682572011,0.7772549340102218,0.38808906699632756,0.59517502784729,3.992682933807373,0.9099299907684326,1.3015480041503906,1.961120843887329,0.29742002487182617,2.145297050476074,0.041893959045410156,1.0955991744995117
50,36,92,0.36149030072872834,0.16289198606271776,0.21515636971512156,0.17681694655424707,0.16696864111498258,0.5765998523649991,0.16390243902439022,0.23100406485237837,0.4057493260654354,0.4974188804626465,4.001090049743652,0.9198520183563232,1.3370909690856934,1.7682139873504639,0.28928494453430176,2.4632041454315186,0.03891396522521973,0.969761848449707
51,59,71,0.27436107135555104,0.1228135062222609,0.18224703540206005,0.14986636535494666,0.13475547437319244,0.38398826294993416,0.12773778193444552,0.21533869243791703,0.240041124615481,0.5629189014434814,3.974600076675415,0.9528789520263672,1.3620550632476807,1.6415448188781738,0.34221792221069336,2.0354719161987305,0.03615713119506836,0.9995570182800293
52,7,80,0.8650578179989944,0.6957250628667225,0.7610936158030346,0.7138052530429212,0.700083263946711,0.932192463224521,0.6957250628667225,0.7679935020701177,1.0017118030825591,0.6057939529418945,3.9455161094665527,1.0460901260375977,1.4491689205169678,1.845607042312622,0.3785669803619385,2.2478320598602295,0.043212890625,1.1373529434204102
53,92,71,0.3011804951910944,0.14161645308212398,0.18539786710418377,0.1547709977651419,0.14523748903787942,0.49521531100478466,0.1424368440408498,0.1784575819395641,0.3727473828007705,0.5133790969848633,3.9861059188842773,0.9312560558319092,1.3413689136505127,1.8095641136169434,0.3305981159210205,2.2285521030426025,0.04328203201293945,0.9662518501281738
54,36,30,0.3213471123250641,0.1293589292004227,0.20159423262901854,0.16287056061050775,0.14593912354339722,0.4687857567852076,0.13795937536691322,0.21974601907508282,0.23866555894097824,0.5672211647033691,3.770453929901123,1.0144550800323486,1.4534239768981934,1.797105073928833,0.4124488830566406,2.0394320487976074,0.0416569709777832,0.9575049877166748
55,1,88,0.39075335397316824,0.17654268808114962,0.24104880932274952,0.20139475908706675,0.186094674556213,0.6224188790560472,0.17916314454775992,0.29922191491493355,0.4138354582486355,0.56050705909729,3.837603807449341,0.9567420482635498,1.5586659908294678,1.8757848739624023,0.3473999500274658,2.2683310508728027,0.03908896446228027,1.000946044921875
56,26,45,0.55955642530985,0.3354729491429781,0.3856720202874049,0.3447838047541793,0.33561402271284474,0.7662591920542451,0.3354729491429781,0.3471371995153757,0.5460665263468896,0.5935239791870117,4.05442214012146,1.049314022064209,1.4342701435089111,1.9461710453033447,0.34507298469543457,2.2488040924072266,0.04146385192871094,1.1864819526672363
57,73,14,0.4031929347826087,0.220317209348288,0.26600790513833994,0.22916151983793667,0.22165126735510648,0.6320143445128164,0.220317209348288,0.3097582085606911,0.4312158857742512,0.5705568790435791,4.20038104057312,0.9819450378417969,1.416029930114746,1.9266250133514404,0.352618932723999,2.24180006980896,0.0414581298828125,1.044494867324829
58,17,27,0.7132254836557704,0.4935890964159515,0.5645554796525812,0.5156735102653981,0.4993952832090304,0.8527497194163861,0.49540728777631976,0.6459087640673902,0.9362809911186721,0.602139949798584,4.184473991394043,1.0011498928070068,1.436357021331787,1.924971103668213,0.34752988815307617,2.2762439250946045,0.04276919364929199,1.1118578910827637
59,98,53,0.9414143152099105,0.8104502501389662,0.898978433598184,0.8487223168654174,0.8195529711066691,0.9200566597317515,0.8114980652294086,0.3994419919810239,0.6153388747456715,0.5347690582275391,4.646631956100464,0.929412841796875,1.5183300971984863,1.6852221488952637,0.34594297409057617,2.20215106010437,0.04017806053161621,1.0413739681243896
60,45,36,0.6662833486660533,0.4099972434071487,0.4900959039168235,0.42828338374117864,0.41155931268951573,0.82864707439767,0.4101810162638978,0.439982979246122,0.49340291965881694,0.5798001289367676,3.993311882019043,0.9394769668579102,1.4792799949645996,1.8250808715820312,0.41075706481933594,2.2503340244293213,0.0371098518371582,0.9914031028747559
61,87,3,0.864160537546536,0.7724852071005917,0.8157962771458118,0.7833190025795357,0.7736043599941081,0.8968685440904642,0.7726197516262566,0.8393321221092187,0.3492903797838703,0.591749906539917,4.051517963409424,0.9981749057769775,1.4662909507751465,1.9096629619598389,0.2949669361114502,2.352663993835449,0.03916788101196289,1.0326170921325684
62,53,1,0.5346578366445915,0.2572455230914232,0.3386262055986827,0.2813972667295005,0.26337181903864276,0.712700131487354,0.2583058435438266,0.48710837938539603,0.32114776044328663,0.5898079872131348,3.8084869384765625,0.9410052299499512,1.397799015045166,1.6374177932739258,0.34980010986328125,2.145164966583252,0.042294979095458984,0.986422061920166
63,89,95,0.22500783921398815,0.06885329357648043,0.13117795605641544,0.09893923753248139,0.0842677417613074,0.33759077781939895,0.07758262033536531,0.14330091131926762,0.3445840685495542,0.529879093170166,3.7319910526275635,0.8767821788787842,1.277527093887329,1.6948020458221436,0.33689093589782715,1.9877090454101562,0.03617501258850098,0.8766272068023682
64,25,21,0.2810303121929095,0.10225542248014158,0.17496624413050924,0.13827352243930352,0.12245526186176327,0.41972668649136285,0.1136059877038225,0.12114074625786123,0.339891951404116,0.5349290370941162,3.9266769886016846,0.9881749153137207,1.4642789363861084,1.6336438655853271,0.33048105239868164,2.052323818206787,0.03932690620422363,0.8567788600921631
65,93,84,0.7973970900051182,0.5223499361430395,0.6633506879880997,0.5862971218141292,0.5486274509803921,0.872739244951712,0.5306944308024752,0.6830801292290567,0.6286426221695816,0.5694949626922607,3.8595738410949707,0.9277510643005371,1.4247701168060303,1.709549903869629,0.3462240695953369,2.102398157119751,0.03810405731201172,1.0653212070465088
66,87,22,0.40353690383470014,0.21896559707366764,0.2583692179469371,0.22646663888503032,0.21993795434551094,0.6623129801860089,0.21915080798259018,0.26043815812615456,0.5146881879637639,0.5661029815673828,3.821272134780884,1.018867015838623,1.3230929374694824,1.6954538822174072,0.34146785736083984,2.129556179046631,0.04246807098388672,1.0703260898590088
67,94,13,0.8080264791063302,0.5104823936495013,0.6380631041400693,0.5539095457667026,0.5245290621537222,0.8854480227619479,0.5138564612729672,0.7228524611121936,0.4312437657622208,0.5185179710388184,3.8181538581848145,0.936352014541626,1.3789091110229492,1.8191988468170166,0.3506920337677002,2.279144048690796,0.04298996925354004,1.0642778873443604
68,25,55,0.5432677288347392,0.3338139870223504,0.3860370950888192,0.34600262123197906,0.3359769286229271,0.7350012263919549,0.3338139870223504,0.5173387657830051,0.3928417931370207,0.49477195739746094,3.9784350395202637,1.000351905822754,1.3791630268096924,1.7917759418487549,0.3449840545654297,2.2445859909057617,0.04138302803039551,0.9929649829864502
69,5,81,0.8194593539572558,0.6049236440231701,0.6690052618391381,0.6183474300585556,0.6074619022595901,0.9131232091690543,0.6051869404949973,0.5880847805497441,0.9049813159442371,0.5691511631011963,4.292748928070068,0.9609417915344238,1.431839942932129,1.8428781032562256,0.3532450199127197,2.2505691051483154,0.038290977478027344,1.0180740356445312
70,37,72,0.37993387063442857,0.18121951219512195,0.24193435997491464,0.20236933797909407,0.1881184668989547,0.6235772595605232,0.18313588850174214,0.30207710728623155,1.0299321516603397,0.5670390129089355,3.857893228530884,1.0745160579681396,1.3739511966705322,1.7920238971710205,0.34064507484436035,2.319356918334961,0.04004096984863281,1.1214179992675781
71,54,72,0.7448591603941958,0.4873131392604249,0.5848968105065666,0.5143636186580972,0.49149877149877147,0.882957731851698,0.4877065302911094,0.6836102443981322,1.00570461202406,0.5069141387939453,3.971066951751709,1.1194698810577393,1.4129040241241455,1.8144171237945557,0.3445858955383301,2.175544023513794,0.03912091255187988,1.2082419395446777
72,58,25,0.9414643327686806,0.9185407296351825,0.9271736091696953,0.9205087440381557,0.919973544973545,0.9029748764848102,0.9178036605657238,0.8163234603455589,0.3470142812790009,0.5524568557739258,4.199450969696045,1.031458854675293,1.4460790157318115,2.0138659477233887,0.2964818477630615,2.0972630977630615,0.041036128997802734,1.106598138809204
73,65,53,0.8535438092960217,0.6898184688239938,0.7856610337972167,0.7228950403690888,0.6990499540300338,0.7392541986905778,0.6928616155291171,0.5380214696646363,0.22194793028727858,0.5259377956390381,4.142668962478638,1.0286381244659424,1.4729928970336914,1.7231190204620361,0.4584670066833496,2.1184170246124268,0.03932595252990723,0.8956429958343506
74,95,40,0.9330732909053583,0.8766271614532737,0.9058431248015243,0.8877457284585707,0.872716785233609,0.9054491430996975,0.8750969743987588,0.6988661117406484,0.4178259860852326,0.5742309093475342,3.9304161071777344,0.9956169128417969,1.3433969020843506,1.9231109619140625,0.35471510887145996,2.3090028762817383,0.03846287727355957,0.965177059173584
75,70,14,0.7514364226829877,0.5016184608958965,0.5952780796206658,0.5282921810699588,0.5083298625572679,0.8675962074735082,0.5029752583777013,0.5967939150937734,0.8606931288660649,0.5802278518676758,4.0847837924957275,0.9911470413208008,1.3539299964904785,1.7286739349365234,0.33655714988708496,2.2881810665130615,0.0444028377532959,1.1367850303649902
76,50,56,0.7403765102556898,0.5090294457788452,0.5946127946127947,0.5406997187060478,0.5188310534730858,0.8549672308925457,0.5108976069744684,0.5288265467958826,0.7044840179255442,0.8615548610687256,3.941524028778076,1.094269037246704,1.3648312091827393,1.732227087020874,0.6639900207519531,2.2494139671325684,0.04469609260559082,1.1772329807281494
77,32,46,0.7116495696262234,0.364873417721519,0.5418472575100881,0.43924295094631133,0.3929717461062847,0.7711842277059668,0.37321892466346535,0.5708923666014891,0.31114856209256475,0.5530490875244141,4.0570900440216064,0.9047770500183105,1.3045001029968262,1.8980109691619873,0.33446502685546875,2.107389211654663,0.04010891914367676,0.9296269416809082
78,39,10,0.34944453656110097,0.14449071108263933,0.23232259289738555,0.1819055244195356,0.16101857783472134,0.41402465089769164,0.1513132607303011,0.2900998219161404,0.18856203417346298,0.5767428874969482,4.4555418491363525,0.9817099571228027,1.3106389045715332,1.674170970916748,0.3257410526275635,2.1081368923187256,0.03582191467285156,0.9444169998168945
79,65,21,0.32545338918006184,0.11145758375309826,0.2063043752364141,0.15894695686172292,0.13836577517539694,0.46096525431071833,0.12671460030245948,0.1691160660415355,0.30847225418774005,0.46349596977233887,3.8200900554656982,1.0028600692749023,1.3984761238098145,1.7087860107421875,0.2740669250488281,2.2546839714050293,0.1000831127166748,0.9837679862976074
80,27,100,0.9600124313684864,0.9776197448232586,0.9764474975466142,0.9892557140066418,0.9785831960461285,0.9610065086006507,0.979954061390687,0.9515531687622335,0.9979555893317027,0.5935800075531006,4.324652910232544,0.9726080894470215,1.3652260303497314,1.7495958805084229,0.35328006744384766,2.1364810466766357,0.03680896759033203,1.0999579429626465
81,75,42,0.34432122370936896,0.18114823674666253,0.2131723126784474,0.18446639401188364,0.18114823674666253,0.6119760479041916,0.18114823674666253,0.2780387435893799,0.6582872233519025,0.4888780117034912,3.847348928451538,0.9336509704589844,1.422886848449707,1.7240450382232666,0.3298060894012451,2.0898728370666504,0.045228004455566406,1.0420401096343994
82,77,82,0.6099337924432982,0.2707906450929132,0.4369668883068037,0.3546052171480523,0.31495979686838765,0.7605597394316439,0.2938808657886374,0.22966570735094388,0.7710325896922026,0.5307559967041016,3.866466999053955,1.0410771369934082,1.36273193359375,1.7677600383758545,0.3413431644439697,2.123098134994507,0.03804802894592285,0.9647300243377686
