,class_0,class_1,r_dtw,r_lsmash,r_smash,t_dtw,t_lsmash,t_smash
80,98,12,0.9631473150186657,0.6306105843018669,0.5019639869616915,0.6045429706573486,0.039726972579956055,1.0418918132781982
81,98,86,0.5304255675163143,0.2543633358834226,0.362121138352289,0.6022861003875732,0.0371098518371582,1.1502399444580078
82,51,8,0.540678117464948,0.3086154112745938,0.2611467650110569,0.5344281196594238,0.04107403755187988,0.8557629585266113
83,95,37,0.5102618542108989,0.43606478604185855,0.8366045351115374,0.5909309387207031,0.038954973220825195,1.0597929954528809
84,62,89,0.3200222624182552,0.17215592464497248,0.3073689486351209,0.5042130947113037,0.0403599739074707,0.84061598777771
85,26,29,0.3904448105436573,0.21227106413104865,0.7318338064611977,0.6337950229644775,0.04272294044494629,1.12162184715271
86,2,57,0.7160181377201308,0.3049809942188592,0.4465030570017282,0.5776000022888184,0.04460501670837402,1.222200870513916
87,90,82,0.8247601600539941,0.4487003510270465,0.4199138138391367,0.48019909858703613,0.04004311561584473,0.9759511947631836
88,82,84,0.6710833296650085,0.49369063601356383,0.5383424302466701,0.56744384765625,0.04046893119812012,0.9127049446105957
89,3,82,0.37965593011415405,0.27431490865369706,0.7304906552021377,0.5917830467224121,0.03900408744812012,1.008094072341919
90,13,21,0.2664348721911017,0.1271109872197666,0.21064246808142847,0.601733922958374,0.03793001174926758,1.035181999206543
91,91,19,0.7567567567567567,0.6265274583654834,0.3608376002838192,0.7561089992523193,0.04231715202331543,1.3572609424591064
92,4,61,0.6369363188423877,0.5904894255627536,0.7072296212362634,0.5018301010131836,0.04419398307800293,1.2348229885101318
93,95,16,0.9570133333333334,0.6350749867435453,0.4489974441918967,0.5955150127410889,0.04079890251159668,1.0388829708099365
94,11,97,0.7697647275631182,0.4723786674551811,0.19297583266557705,0.6085460186004639,0.04169106483459473,0.99114990234375
95,99,71,0.9164946519046725,0.7934755737685834,0.4411482226850983,0.6041929721832275,0.044464111328125,1.034027099609375
96,18,28,0.9152115043421422,0.75813414325679,0.2840225504974909,0.5414481163024902,0.04039406776428223,1.1729958057403564
97,27,74,0.9195608160722629,0.5962511895967967,0.6518071254256657,0.5157449245452881,0.041181087493896484,1.346709966659546
98,3,39,0.29260660408201394,0.2451865167593705,0.26791566263777294,0.5903010368347168,0.04948902130126953,1.0356800556182861
99,84,54,0.6149174528301886,0.5048580496313061,0.26244363604069365,0.539215087890625,0.04326605796813965,0.9894809722900391
100,8,77,0.578625262084207,0.21532857261589267,0.25582205410923514,0.54355788230896,0.043074846267700195,0.9742109775543213
101,17,69,0.2860010035122931,0.2840724710881863,0.25007215461725946,0.5932221412658691,0.03847908973693848,0.9987330436706543
102,2,43,0.8445069856266961,0.3533558663681048,0.9565688693953267,0.5256600379943848,0.04232001304626465,1.1310760974884033
103,9,93,0.8881125145570187,0.8612022568361078,0.3830031931177816,0.595634937286377,0.042510986328125,1.1774039268493652
104,6,54,0.8673994850465438,0.8867142251428096,0.3441058377705508,0.6531901359558105,0.034967899322509766,1.1288681030273438
105,94,41,0.8897356289396933,0.705190012039875,0.7817504561100126,0.5086169242858887,0.04343700408935547,0.969336986541748
106,51,49,0.45746195116610094,0.2963191740458595,0.27563500754122905,0.5635359287261963,0.04218792915344238,0.9035789966583252
107,66,22,0.27469773852032825,0.1928941230043265,0.3266470634922147,0.5796198844909668,0.04224896430969238,1.1463470458984375
108,49,100,0.6619078947368421,0.5988857650339924,0.24354379472340865,0.5991199016571045,0.039832115173339844,0.9962010383605957
109,17,28,0.626699542092286,0.4952026596532699,0.514673347896038,0.5554099082946777,0.04112386703491211,1.175475835800171
110,96,70,0.8264820042342979,0.6781192075352881,0.9098801887461546,0.5919320583343506,0.04076409339904785,1.0848438739776611
111,86,16,0.8847262247838618,0.8415626626925375,0.3422770712761316,0.5981669425964355,0.041574954986572266,1.0240349769592285
112,65,57,0.4658990256864482,0.35310047833968183,0.5938706099117954,0.5355010032653809,0.04425501823425293,1.2179920673370361
113,58,100,0.9588597998584858,0.9567207197749893,0.9315943758640931,0.6124701499938965,0.04180097579956055,1.002357006072998
114,6,83,0.4529872938632063,0.34516713812795485,0.49617601914697695,0.604478120803833,0.04259181022644043,1.2053179740905762
115,36,44,0.8079846079846079,0.7220270789951531,0.9357075915013237,0.6607668399810791,0.03343486785888672,1.3758721351623535
116,70,74,0.7197598446053329,0.3593002314085546,0.4847655903732201,0.6147458553314209,0.0458219051361084,1.0899438858032227
117,94,11,0.43420030337785337,0.27069107749108,0.24885182255369948,0.6122570037841797,0.04127621650695801,1.1238892078399658
118,83,17,0.2574772431729519,0.2397364583521782,0.9549132830519492,0.6405978202819824,0.040502071380615234,1.084841012954712
119,13,44,0.9187261146496816,0.7803594798130437,0.3541254406644119,0.5876820087432861,0.03962206840515137,1.370497226715088
120,13,69,0.49677893120598154,0.3877631707420674,0.3757389341819344,0.6158208847045898,0.04892706871032715,1.0151560306549072
121,9,89,0.23306512113678823,0.17501100870762254,0.34065923939106113,0.5641288757324219,0.04175400733947754,0.9617547988891602
122,14,10,0.375377969762419,0.2708934289746259,0.4288669863911225,0.7533230781555176,0.04191303253173828,1.254992961883545
123,80,49,0.7578655151141271,0.672121317640564,0.3677923609891116,0.5987961292266846,0.040479183197021484,1.1439709663391113
124,42,65,0.4923558201725617,0.2902250017849673,0.3159645439578045,0.5921978950500488,0.045989990234375,0.926224946975708
125,57,60,0.6612720504936074,0.5901206093235272,0.9619323708592257,0.6287651062011719,0.042294979095458984,1.139829158782959
126,45,90,0.3467121623966225,0.3038409055254018,0.2912049826947653,0.6086230278015137,0.039906978607177734,0.9330508708953857
127,62,65,0.6442302682990362,0.34836787083600174,0.7025239134369357,0.582798957824707,0.042038917541503906,1.0403590202331543
128,96,48,0.5922324409817818,0.2884722486902997,0.8257873195191291,0.6249220371246338,0.04560685157775879,1.143435001373291
129,6,83,0.4529872938632063,0.34516713812795485,0.49612315196865575,0.6070458889007568,0.04123711585998535,1.0546050071716309
130,31,33,0.3759977092952504,0.2997288049209766,0.6908565157558573,0.6071979999542236,0.0438840389251709,1.1007590293884277
131,73,81,0.9219644157735928,0.649763566847114,0.32889313861155417,0.5924530029296875,0.03817415237426758,1.0507688522338867
132,69,47,0.633284105593502,0.45221374588748753,0.439695923120072,0.48290395736694336,0.045701026916503906,1.0260059833526611
133,50,8,0.5570418411926316,0.4145307115807394,0.20570128450282255,0.5923829078674316,0.03639411926269531,0.9959630966186523
134,2,5,0.9235493169570121,0.35261087387712353,0.8409394386857434,0.6049931049346924,0.04206585884094238,1.05452299118042
135,44,60,0.8968832220198341,0.8768204249697138,0.9474956182804423,0.5976290702819824,0.04099106788635254,1.115631103515625
136,28,79,0.3682177053586427,0.26213736379651553,0.5256601369897201,0.5828330516815186,0.0383150577545166,1.1893157958984375
137,20,25,0.9058696505692974,0.6533640657638405,0.6792563560047491,0.5789699554443359,0.04311013221740723,1.1032280921936035
138,5,73,0.8775788040632527,0.9051698509985371,0.37692331523784944,0.5994899272918701,0.0400691032409668,1.1702699661254883
139,66,27,0.7274883329508072,0.6811215574544158,0.29576672860535563,0.6149871349334717,0.04182696342468262,0.9354429244995117
140,66,10,0.9150214592274678,0.8916220266542098,0.669364505455237,0.5495650768280029,0.03754401206970215,1.081838846206665
141,58,6,0.7975980219003885,0.8137803081487922,0.33473630401202,0.6262180805206299,0.03940606117248535,1.0294840335845947
142,25,45,0.5515647850248611,0.4558166784135712,0.2955141493630199,0.5454020500183105,0.041528940200805664,1.0145978927612305
143,89,15,0.21246402416436327,0.15816126395812757,0.3340121174558006,0.5671579837799072,0.040181875228881836,0.9249858856201172
144,52,48,0.37773338017036967,0.13053999651793083,0.32364227743762014,0.5531690120697021,0.039852142333984375,0.9128849506378174
145,87,10,0.8587731811697575,0.7783915550434563,0.972952778788234,0.5230340957641602,0.03966403007507324,1.1198129653930664
146,100,70,0.7855636658556366,0.5713012130659373,0.8076804429787283,0.6513750553131104,0.04097795486450195,1.1256320476531982
147,19,18,0.9378648461462353,0.9159113746526103,0.7269367471066706,0.5763988494873047,0.04393410682678223,1.0469448566436768
148,33,57,0.9346396633350869,0.7642795099612042,0.9587080550472893,0.6051340103149414,0.042932987213134766,1.0759260654449463
149,72,3,0.9147338403041825,0.8983441618995565,0.6985152724685302,0.5104539394378662,0.053852081298828125,1.1129660606384277
150,11,22,0.25170418609009343,0.15188630719473323,0.23246123285663353,0.5162858963012695,0.03848600387573242,1.0477409362792969
151,90,91,0.7640829452206698,0.4231314800003298,0.17840749524986438,0.5992889404296875,0.03838801383972168,0.9585700035095215
152,8,64,0.5702938080199063,0.3533228392041376,0.37494875778658493,0.5825421810150146,0.04162287712097168,1.020219087600708
153,46,28,0.4960945487261277,0.3485369094894879,0.18347741517888952,0.5928769111633301,0.041242122650146484,0.9699549674987793
154,56,8,0.39020771513353114,0.2627338191448347,0.1914151144354565,0.6281161308288574,0.04345297813415527,0.9439730644226074
155,77,89,0.40972106230165356,0.18059475621039403,0.5106896366745513,0.5638718605041504,0.04959416389465332,1.0412640571594238
156,63,7,0.6909394107837687,0.5880199405000983,0.9670116123163182,0.6070880889892578,0.04256486892700195,1.0432829856872559
157,81,58,0.8196520674884169,0.5799460484649182,0.7212807357261909,0.6545679569244385,0.04470205307006836,1.0894110202789307
158,92,19,0.4848913235553985,0.3157680811112885,0.3954006250585345,0.5777781009674072,0.03716015815734863,1.09077787399292
159,6,51,0.3791710050076851,0.27596170387632685,0.29615099623000807,0.5157661437988281,0.03439593315124512,0.9040079116821289
160,44,72,0.7041757898029403,0.6928635603886194,0.744401859219277,0.6072001457214355,0.03614997863769531,1.1158320903778076
161,18,74,0.9041650745128009,0.5198698354270384,0.3010721507247163,0.5397920608520508,0.04065299034118652,1.1299200057983398
162,12,76,0.9233123145400594,0.5593044942104387,0.3084166290209893,0.554332971572876,0.03983306884765625,1.0518701076507568
163,5,50,0.8621546961325967,0.8446834446011817,1.0256116652940321,0.6175620555877686,0.0584561824798584,1.176598072052002
164,81,33,0.5711188811188811,0.35244638666673395,0.5417480755989151,0.6278269290924072,0.04077506065368652,1.1947171688079834
165,53,41,0.5444116858751006,0.5365616151670741,0.3726661738654363,0.5986700057983398,0.034361839294433594,0.9362890720367432
166,97,70,0.4885721968271041,0.36349203028767935,0.3645056535739605,0.5740392208099365,0.04144906997680664,1.0890209674835205
167,87,83,0.38746438746438744,0.2937122200710997,0.8468692785730481,0.5463380813598633,0.047231197357177734,1.169421911239624
168,46,43,0.542481896280304,0.38747533910468135,0.18768327776947485,0.564877986907959,0.04086589813232422,0.9183101654052734
169,16,19,0.93673449705854,0.9271236504531137,0.4397488521446755,0.5911130905151367,0.04216790199279785,1.115022897720337
170,99,35,0.3688396696730981,0.212160888567283,0.9401456356556446,0.5991790294647217,0.046376943588256836,1.0820908546447754
171,93,71,0.49992225159384235,0.35855146337588845,0.47334080308928833,0.6290349960327148,0.0421450138092041,1.1386871337890625
172,78,2,0.34657075945132154,0.1947126611615675,0.3000695567487755,0.6115989685058594,0.04369091987609863,0.9769020080566406
173,58,22,0.431725740848344,0.2736884664085325,1.010433024304736,0.6128051280975342,0.03897285461425781,1.2181589603424072
174,86,35,0.39712151074849883,0.24770385618068108,0.48965850712629305,0.6137058734893799,0.03837418556213379,1.0810019969940186
175,41,25,0.9613604346951097,0.6974809673298386,0.3028195774462163,0.55379319190979,0.04179692268371582,1.0042541027069092
176,80,53,0.6075079094670237,0.5242444677051491,0.24037986911533238,0.5005369186401367,0.039396047592163086,1.1499378681182861
177,35,67,0.6978159684926603,0.3897981735114681,0.759398366680711,0.6157050132751465,0.04173684120178223,1.1142010688781738
178,98,14,0.30228337622912954,0.1555157425324548,0.6581423501395134,0.5081799030303955,0.049546003341674805,1.2652580738067627
179,27,21,0.23768372123473763,0.12716141210834822,0.22508620724537184,0.5513889789581299,0.04233503341674805,0.8566122055053711
180,57,76,0.47187413745514767,0.4758678579622073,0.31686208073626404,0.6947250366210938,0.04119706153869629,1.3410570621490479
181,99,40,0.690169943352216,0.49965791128291287,0.9101243154249217,0.5330410003662109,0.041825056076049805,1.153681993484497
182,97,78,0.6087435357211263,0.5115729152727256,0.4348816212247689,0.5843470096588135,0.03989005088806152,1.0527470111846924
183,80,1,0.9141259048036849,0.9267756090138412,0.5897002444075782,0.5605590343475342,0.04589104652404785,1.158600091934204
184,38,20,0.836488640892786,0.8162816276592478,0.4886145696145755,0.6150119304656982,0.04391908645629883,1.1266229152679443
185,68,56,0.9147247890719163,0.8040959305935348,0.36935096895403907,0.5628859996795654,0.04067206382751465,1.007641077041626
186,42,94,0.9405998252936038,0.9342613447916919,0.6195407415773783,0.5411341190338135,0.03561997413635254,1.1435320377349854
187,72,54,0.7448591603941958,0.6836102443981313,1.0025183917477125,0.5284647941589355,0.0394899845123291,1.0820529460906982
188,96,65,0.6072855926095787,0.39919259843200067,0.3958555462612107,0.6375010013580322,0.05218195915222168,1.1036288738250732
189,55,44,0.4544810485299327,0.35261763085325537,0.961868459975455,0.7237958908081055,0.04422712326049805,1.108997106552124
190,19,55,0.45187945560596243,0.3732593972850477,0.9847516810538011,0.5527420043945312,0.03930401802062988,1.2328498363494873
191,100,56,0.8482831114225649,0.6182224138506085,0.6077735522483043,0.5841498374938965,0.039813995361328125,0.9890260696411133
192,48,70,0.4826483217947594,0.23491506452747754,0.6618152946148413,0.5641179084777832,0.044528961181640625,1.0651929378509521
193,43,5,0.7806175854849965,0.7085791180364186,0.6939645219979101,0.6027688980102539,0.04231405258178711,1.156916856765747
194,55,22,0.7879635384296665,0.5119327440678644,0.8864330095093607,0.6120798587799072,0.04439496994018555,1.2157459259033203
195,6,72,0.5734061468122936,0.584861104786378,0.3183722596165967,0.5061149597167969,0.04052996635437012,1.080164909362793
196,44,65,0.7017259978425027,0.4526273169457019,0.5549116464514139,0.579509973526001,0.044389963150024414,1.0456798076629639
197,83,88,0.9024299758857354,0.9584260184474802,0.38238159747028483,0.5453000068664551,0.04137706756591797,1.121506929397583
198,54,15,0.9333845478489904,0.9022267770560191,0.8975880239620464,0.6199071407318115,0.042488813400268555,1.1012001037597656
199,48,6,0.7661519551355919,0.31875163185403044,0.292874460590899,0.6759839057922363,0.04297995567321777,1.2081210613250732
