,class_0,class_1,r_dtw,r_lsmash,r_smash,t_dtw,t_lsmash,t_smash
0,12,69,0.36063193355404544,0.2799201692133127,0.2527915011475892,1.3698461055755615,0.19935011863708496,1.1991760730743408
1,54,73,0.8974731866933284,0.9666695724314087,0.47018430118747306,1.3870890140533447,0.04842495918273926,1.0542669296264648
2,71,66,0.2255111111111111,0.29739286799302145,0.4281462541555431,1.4283230304718018,0.04037594795227051,1.0433130264282227
3,33,39,0.12684324874035038,0.20727872132792546,0.2104207275649784,1.4381611347198486,0.0420989990234375,0.887005090713501
4,18,97,0.4041111534069281,0.5324572047916756,0.2659879346633318,1.4235830307006836,0.03934907913208008,1.0966370105743408
5,82,78,0.9300497773120251,0.8097045079669004,0.39737474667067174,1.357820987701416,0.03951597213745117,1.0187489986419678
6,38,40,0.6893848810947256,0.8274836985186559,0.46994740209059044,1.3843638896942139,0.046154022216796875,1.0761971473693848
7,49,96,0.3459436738125263,0.5481342349774989,0.25135865380991546,1.4590950012207031,0.039820194244384766,0.9105780124664307
8,63,10,0.8928770689975825,0.9206380462154535,1.0124188934247178,1.4405019283294678,0.0418238639831543,1.114725112915039
9,51,85,0.912280701754386,0.8071002809356819,0.8850004876737527,1.2956149578094482,0.038266897201538086,0.8708620071411133
10,88,67,0.3416007668344117,0.3818785453848551,0.4026167166576748,1.3291418552398682,0.04198193550109863,0.9602069854736328
11,78,85,0.6349643705463183,0.5872950565075709,1.001391288848965,1.2794978618621826,0.038847923278808594,0.8985161781311035
12,63,38,0.4840893703452944,0.6445371011814086,0.5259497249592963,1.449512004852295,0.039129018783569336,0.9492969512939453
13,86,17,0.6794465263764774,0.777440904603707,0.6945911307605894,1.775075912475586,0.04488706588745117,1.0441720485687256
14,70,3,0.8892701185277605,0.8507936091035794,0.5579912105834881,1.8048350811004639,0.05385112762451172,1.4862730503082275
15,47,37,0.7108508782857855,0.707641193581378,0.6701538003653799,1.9482169151306152,0.0643160343170166,1.4417328834533691
16,81,78,0.22261540936142832,0.388363776723878,0.2839589077614857,1.6648199558258057,0.03819894790649414,1.3679420948028564
17,42,14,0.4361448084821855,0.5250185702870892,0.8298051952981164,1.4750251770019531,0.038990020751953125,1.100579023361206
18,88,34,0.132485471237261,0.187766279093497,0.45017111995861175,1.530076026916504,0.040029048919677734,1.0359690189361572
19,9,40,0.8685834957764781,0.9008411850675017,0.409203157036839,1.5545251369476318,0.04488515853881836,1.0800340175628662
20,25,12,0.3839575737487571,0.28541422298781466,0.4191971612975776,1.4955551624298096,0.041146039962768555,1.0664939880371094
21,24,16,0.8003431601934176,0.848978210900761,1.00068518330444,1.3370940685272217,0.041007041931152344,1.0411090850830078
22,4,85,0.21308668399327318,0.21042112326829604,0.2551751578538203,1.3458948135375977,0.04068112373352051,0.9979047775268555
23,22,8,0.1158012533572068,0.15246899818827025,0.22509480200694348,1.3274059295654297,0.042304039001464844,1.0122859477996826
24,31,39,0.3538039032371158,0.49648436579073363,0.36587766342530986,1.249392032623291,0.04247403144836426,0.8091731071472168
25,50,71,0.3390416984341094,0.3646167668543967,0.5889092602265255,1.5147700309753418,0.03962206840515137,1.0836379528045654
26,16,93,0.7656657068421775,0.7638930061418154,0.24123200777448667,1.408797025680542,0.04180097579956055,1.064927101135254
27,85,45,0.1093784318032067,0.16799961895738086,0.32367656617804375,1.3099761009216309,0.04194307327270508,0.9475541114807129
28,38,63,0.4840893703452944,0.6445371011814054,0.5276730560941946,1.4050869941711426,0.04316210746765137,1.1915271282196045
29,55,64,0.21445444036789466,0.3192150513556773,0.3808852358826753,1.5907490253448486,0.04461193084716797,1.1169440746307373
30,73,75,0.3012975724840132,0.4470953253260478,0.5864227661456587,1.5845470428466797,0.04342317581176758,1.0953998565673828
31,37,14,0.13774338219208052,0.1755450119186213,1.168920538929652,1.3617570400238037,0.04143500328063965,1.135511875152588
32,63,98,0.6950314106225014,0.4281183439792562,0.3221440799293498,1.3722598552703857,0.048187971115112305,1.0767979621887207
33,82,67,0.29670054990834865,0.3299155646526717,0.9201928006226923,1.3800151348114014,0.04437899589538574,1.0907700061798096
