,class_0,class_1,r_dtw,r_lsmash,r_smash,t_dtw,t_lsmash,t_smash
62,5,27,0.9321212121212121,0.9610189254095064,0.9881385496109467,4.037755966186523,0.0403900146484375,1.1484489440917969
63,25,23,0.7070803717878622,0.6089590513309715,0.2716539863111803,3.9682540893554688,0.040341854095458984,1.048111915588379
64,19,60,0.9088366890380313,0.8999820526861628,0.9581914634997367,4.255645036697388,0.041400909423828125,1.0389351844787598
65,13,54,0.8722996515679444,0.7563845852361679,0.5236991352568665,4.269161939620972,0.04104304313659668,0.9754648208618164
66,48,11,0.611369567684103,0.27976295680740626,0.21859727969005674,4.371495962142944,0.04001498222351074,1.1597659587860107
67,98,44,0.3440477112539695,0.31666176927516765,0.407408481864947,4.219455003738403,0.0372769832611084,1.0666048526763916
68,94,91,0.26607142857142857,0.3719332672502947,0.30438728978643226,4.141746997833252,0.04496192932128906,0.9644100666046143
69,10,26,0.12955832389580973,0.1724525346787306,0.8623692048501699,3.8576669692993164,0.037184953689575195,1.1488380432128906
70,57,90,0.23537633082583137,0.3562925589689804,0.22189879876287255,3.824070930480957,0.0398869514465332,0.9475131034851074
71,89,8,0.1339049338146811,0.19882194571769757,0.27314650439750493,3.839560031890869,0.03680610656738281,0.7157330513000488
72,20,3,0.4792998637459386,0.58757509223893,0.3121483128478261,4.0275208950042725,0.03929495811462402,1.1474380493164062
73,80,84,0.31940387927806485,0.5175895446774015,0.35771298243094424,3.878735065460205,0.04163479804992676,1.0002458095550537
74,36,60,0.41725627124873654,0.5573354522081153,0.8612610847703802,4.510724067687988,0.040023088455200195,1.1538279056549072
75,61,76,0.2436542899097965,0.3789793782303715,0.2619637354557479,4.374243974685669,0.03972601890563965,1.0216169357299805
76,78,31,0.40873191942497117,0.6474261572336515,0.40088441846507933,3.902785062789917,0.03892207145690918,0.9171209335327148
77,53,77,0.47000000000000003,0.277267841034272,0.6512485841137852,3.939969062805176,0.043215036392211914,0.9755079746246338
78,22,40,0.17607511301727136,0.21814594212304608,0.5750057769367517,4.1483988761901855,0.038717031478881836,1.1757750511169434
79,16,98,0.35358636471238064,0.2947337234054694,1.0102520166496254,4.190709829330444,0.04033398628234863,1.122215986251831
80,100,76,0.3873245151343017,0.6107573595239693,0.2378962386593527,4.316645860671997,0.03617715835571289,1.0837359428405762
81,39,86,0.11280596862384383,0.23937413546922823,0.19892544690713757,3.912763833999634,0.038906097412109375,0.9066550731658936
82,96,53,0.237614776852445,0.4624006433330465,0.3255920911679146,4.0773890018463135,0.041597843170166016,1.1121978759765625
83,81,82,0.208539098650698,0.36813943808058613,0.7250560876932286,4.024111986160278,0.04277777671813965,1.1128590106964111
84,64,4,0.853416149068323,0.45565210136230166,0.4965092930361345,4.034093141555786,0.05659198760986328,0.9542748928070068
85,98,27,0.34045292736499283,0.31946832860084085,0.6298346254710349,4.0751869678497314,0.04010605812072754,1.0705559253692627
86,56,35,0.19372071998027451,0.22453367412049807,0.791498319895828,4.105272054672241,0.0433349609375,1.1663920879364014
87,78,29,0.11328861083892365,0.23632475346406198,0.24058094030244975,3.7592809200286865,0.042222023010253906,0.9292898178100586
88,38,12,0.29383914658995564,0.31234908617426493,0.9885995616871311,4.540582895278931,0.04404902458190918,1.300806999206543
89,22,67,0.1726047434959774,0.17571768769029633,0.9848594429644392,4.002357006072998,0.04092597961425781,1.2632148265838623
90,37,65,0.492266380236305,0.5422401779174046,0.45560329052162446,4.032684087753296,0.04359102249145508,1.0797019004821777
91,71,85,0.09404982901807524,0.17601334457052473,0.25104568227397467,4.045683860778809,0.03873896598815918,0.9245920181274414
92,66,72,0.26219895287958117,0.46527288421670515,0.3111422543797904,3.866643190383911,0.036502838134765625,1.0588631629943848
93,79,48,0.19416207389263115,0.3700770413037272,0.47166133272194405,3.7008280754089355,0.04021787643432617,0.8821578025817871
94,43,85,0.13961578238114639,0.26673521725104593,0.38951597276883415,4.070739984512329,0.053102970123291016,1.0064358711242676
95,27,30,0.16188183652518673,0.2675431149840056,0.1967014947379204,4.099478006362915,0.03874611854553223,0.9970788955688477
96,96,80,0.7321363801233225,0.8482700917038147,0.5588330480388631,4.140209197998047,0.04141688346862793,1.4021260738372803
97,39,16,0.13675632091228473,0.2843914766255297,0.2830018015685696,4.058539867401123,0.03721284866333008,0.9508790969848633
98,36,15,0.7510853835021708,0.8600296064900315,0.837799281225596,4.058202028274536,0.039453983306884766,1.0789330005645752
99,61,48,0.23990237366003062,0.19602502960736526,0.8775276532509209,3.8099429607391357,0.03944087028503418,1.2498159408569336
100,7,5,0.9474660074165636,0.9160484374537923,0.44492811186999875,4.343031167984009,0.04198789596557617,1.0841460227966309
101,80,99,0.4115465094160168,0.4760796160839667,0.3684031024951036,4.142761945724487,0.041751861572265625,1.0715060234069824
102,92,89,0.1283808258874668,0.1725700721026654,0.29369446059268495,3.5125339031219482,0.03941488265991211,0.7586979866027832
103,57,59,0.13513241111699045,0.2555715342512566,0.23711711699753935,3.971799850463867,0.039186954498291016,0.8975601196289062
104,28,56,0.493572040758023,0.4831272028464796,1.0011808017794168,4.170875072479248,0.042738914489746094,1.0145390033721924
105,94,11,0.18516221558975154,0.27069107749108,0.24401231893157624,4.026204824447632,0.047612905502319336,1.0209910869598389
106,84,73,0.39272581934452444,0.5631796916283517,0.43435609466920255,3.7534830570220947,0.038443803787231445,1.148932933807373
107,8,80,0.21583285413072645,0.37261322207634595,0.26662843914159007,3.8276360034942627,0.04180312156677246,1.015190839767456
108,98,45,0.15136892539356606,0.1699487597665775,0.8086894684449053,3.8384320735931396,0.04082083702087402,1.0131690502166748
109,70,53,0.20394363916106567,0.32409989160485303,0.2911202083079999,4.082121849060059,0.04298996925354004,1.0927441120147705
110,47,6,0.48229715489989466,0.6972969569271409,0.23352685960792338,4.03043007850647,0.047250986099243164,0.9117128849029541
111,23,82,0.20344668054591716,0.3944616981473797,0.7150623138186429,3.772942066192627,0.04289412498474121,0.9141690731048584
112,11,87,0.24600263355906699,0.35053637176997693,0.31219550083102454,3.817634105682373,0.03798699378967285,0.8837218284606934
113,31,66,0.42968369829683695,0.5512811848636215,0.36491552595206134,3.9151451587677,0.03748488426208496,1.0082499980926514
114,29,27,0.39882671480144405,0.5959553865770365,0.9822303328484862,4.293596029281616,0.04074716567993164,1.1257009506225586
115,68,26,0.18172221384406573,0.20132419270125354,1.029268351239122,3.705564022064209,0.041068077087402344,1.0678770542144775
116,36,50,0.46006912861560856,0.619050418985208,0.5073726844414197,3.9637250900268555,0.03664207458496094,1.036186933517456
117,48,1,0.3513475177304965,0.28727629811039573,0.8010913837589094,3.9420530796051025,0.04167819023132324,1.1189639568328857
118,64,97,0.48352242031334414,0.6334945350515954,0.22428469005301116,4.0156409740448,0.041580915451049805,1.1102418899536133
119,87,76,0.4054933714376439,0.5932357562512189,0.4131058428941037,4.101273059844971,0.045179128646850586,1.019057035446167
120,51,2,0.1366268183782227,0.1610877848535887,0.6014126409966776,3.86812686920166,0.0416719913482666,1.0031380653381348
121,36,99,0.8777570093457944,0.8097019021490292,0.3946326869498175,3.934279203414917,0.04307293891906738,1.134822130203247
122,92,49,0.4120719178082192,0.4480486285618588,1.0322534726377324,3.9561781883239746,0.03960704803466797,1.001209020614624
123,2,51,0.1366268183782227,0.1610877848535884,0.6051590239092789,3.7421770095825195,0.04294085502624512,0.8590919971466064
124,83,74,0.26140845070422536,0.5013627653322809,0.4796010987821198,3.969543933868408,0.04049396514892578,1.032015085220337
125,47,69,0.29894436519258205,0.4522137458874876,0.4396861675498343,3.9899990558624268,0.03843402862548828,0.9254488945007324
126,86,9,0.8080560420315237,0.8084048769982027,0.7774997370208144,4.427037000656128,0.04361414909362793,1.1127409934997559
127,33,46,0.13976359338061467,0.21462552018644251,0.22466176139082572,4.236517906188965,0.03794097900390625,0.9128639698028564
128,5,19,0.795276900049892,0.9152144831449929,0.6637090312146517,3.9458370208740234,0.04282212257385254,1.0532000064849854
129,41,70,0.6418431463811961,0.5890530890508763,0.7564477239768718,4.191753149032593,0.031900882720947266,1.1730799674987793
130,68,90,0.2635977593061077,0.3738811889229819,0.22000830004863237,4.533702850341797,0.04397296905517578,0.8487069606781006
131,94,43,0.34284366894600327,0.47755443610652804,0.47742546033990696,4.285359859466553,0.04004478454589844,1.2457499504089355
132,63,17,0.29841921081211537,0.4301904675108696,0.5233051733845855,3.9866678714752197,0.03834414482116699,1.093729019165039
133,61,3,0.925709840528977,0.3630034738399733,0.7153865032314636,4.141235113143921,0.039112091064453125,1.1322600841522217
134,99,52,0.09312680773329274,0.11586493918582531,0.2979355112591321,4.051934003829956,0.0496981143951416,0.9080209732055664
135,17,74,0.38407840925116343,0.3867754682734623,0.5410880953963614,4.354779958724976,0.038607120513916016,0.9617650508880615
136,35,20,0.253416149068323,0.31669549472409303,0.3678685913420688,4.126316070556641,0.03958392143249512,1.1144700050354004
137,42,96,0.7170219338894038,0.731031290717672,0.7559043143781718,4.278648138046265,0.044972896575927734,0.9875872135162354
138,63,96,0.45954531917005853,0.6385881557757745,0.46030111631532766,4.323199033737183,0.041381120681762695,1.063277006149292
139,10,54,0.6869300911854104,0.8691474238863786,0.47080321918106427,4.3638529777526855,0.04458284378051758,1.0633869171142578
140,59,88,0.4437290754571208,0.37609157644074226,0.5422564453177412,3.9926249980926514,0.037999868392944336,0.9200360774993896
141,65,92,0.38132872314151645,0.43730069657621023,0.6427776691739558,3.965928077697754,0.038691043853759766,1.1393828392028809
142,20,52,0.10516485884634723,0.14129931571806872,0.431975695642816,3.9839770793914795,0.03898787498474121,1.0211679935455322
143,36,26,0.19048008171603678,0.21068549441159617,1.0341708470746918,3.884859085083008,0.05400514602661133,1.0929160118103027
144,77,16,0.9293239098546472,0.3428802106833995,1.0022956197276467,3.899915933609009,0.041951894760131836,1.0468640327453613
145,46,4,0.2923481962805288,0.5309072171341365,0.26259423788561226,4.006411790847778,0.04293990135192871,0.9169168472290039
146,51,11,0.321341250436605,0.2903010328279158,0.25618579282055404,3.7719240188598633,0.039932966232299805,0.9467809200286865
147,3,68,0.9366049264846285,0.9024853757497144,0.4366476378514805,3.972849130630493,0.04088091850280762,1.0479910373687744
148,12,74,0.5325384997516146,0.641891171383437,0.5035248098112981,4.216590881347656,0.04216504096984863,1.0413589477539062
149,59,10,0.17931744126221918,0.31060673448403997,0.2139201450974668,4.115405082702637,0.04241013526916504,0.8687829971313477
150,79,86,0.0963861313511663,0.22479282640665474,0.2807849052866322,4.114639043807983,0.042481184005737305,0.9531431198120117
151,34,32,0.1786481774317804,0.27642402809967453,0.5610534260978658,4.113693952560425,0.03970909118652344,1.0940330028533936
152,57,70,0.9349035608308605,0.7946406834428456,0.8818859331132789,4.232977867126465,0.0427699089050293,1.1229050159454346
153,23,91,0.5523262492820218,0.6708633933321709,0.2293974432832622,4.092211008071899,0.050872802734375,1.0689589977264404
154,85,88,0.26712244395171225,0.30822163512297646,0.5939837701793482,3.874821901321411,0.03883481025695801,1.028123140335083
155,47,13,0.5063460253841015,0.5846939383213219,0.9811484344849303,4.304671049118042,0.04181694984436035,1.1602189540863037
156,100,31,0.2229283550965692,0.39392710885901283,0.9130684250765436,3.9173009395599365,0.04016995429992676,1.14528489112854
157,90,53,0.9397273772376418,0.5707016542304273,0.6448177430592849,3.9362850189208984,0.03679704666137695,1.0260498523712158
158,100,72,0.5375991538868323,0.7264958113005081,0.9771935604154074,4.3068060874938965,0.04103493690490723,1.0813429355621338
159,15,14,0.2565695792880259,0.33090955323401655,0.8276509948163849,4.360790967941284,0.04239797592163086,1.1301348209381104
160,49,15,0.30682305821770844,0.5250852333500019,0.2775282123805114,4.274889945983887,0.0381929874420166,1.1092948913574219
161,29,68,0.6145165784341042,0.7971970489175351,0.7355510641083585,4.2335381507873535,0.03993487358093262,1.1024880409240723
162,24,52,0.12176268827359946,0.14600300874617186,0.2875248970546573,4.0707268714904785,0.0393829345703125,0.8894810676574707
163,55,42,0.5057357158614605,0.6361871196741301,0.6385792982216255,3.9584522247314453,0.05748105049133301,1.1343460083007812
164,53,16,0.2884311619384596,0.5116195148683024,0.5564625857639945,3.7680788040161133,0.03594398498535156,1.0008749961853027
165,42,88,0.1470306987173146,0.22658051880485405,0.579655465170479,3.886396884918213,0.05138993263244629,1.0185120105743408
166,28,63,0.7805761316872427,0.8361304002181321,0.29874058740776965,3.8167409896850586,0.0422821044921875,0.9401509761810303
167,96,14,0.2751288239514709,0.3586237002848682,1.0132252221183362,4.105786085128784,0.04237818717956543,1.0527241230010986
168,9,100,0.9787824707515368,0.9425799703878621,0.7878445507993371,3.9752860069274902,0.04147005081176758,1.1086809635162354
169,52,94,0.0919773014377093,0.11932735254389468,0.35794927088507117,3.6978259086608887,0.04339098930358887,0.885066032409668
170,91,57,0.2578910576974781,0.42353616375964354,0.3337723091928474,3.7953619956970215,0.04625511169433594,1.0232579708099365
171,76,92,0.4152307304362444,0.4559386438154051,1.0251874129170342,3.7263360023498535,0.05231904983520508,1.0061979293823242
172,14,85,0.07781240939402725,0.15171427030924517,0.3039932538680352,3.8084919452667236,0.04226803779602051,0.9074690341949463
173,7,5,0.9474660074165636,0.9160484374537923,0.44479227538435817,4.454041004180908,0.03905296325683594,1.072740077972412
174,13,4,0.8569498649054337,0.41660041813100374,0.35982828628982283,4.454828977584839,0.0522310733795166,1.183333158493042
175,31,73,0.27468549727035363,0.4691197763335933,0.45585067488271985,4.143126010894775,0.04174304008483887,1.1019890308380127
176,47,70,0.2416605905942399,0.34851275458670716,0.40735633707741414,3.8043370246887207,0.04194498062133789,1.1380181312561035
177,99,78,0.132226108782142,0.2606622407910499,0.30576985754429764,3.802112102508545,0.03799104690551758,0.9383540153503418
178,6,11,0.29498637256766175,0.4224190589229659,0.4619094514839675,3.986948013305664,0.04405498504638672,0.9304330348968506
179,7,50,0.6301717880474232,0.7370511921065988,0.4389350139173745,3.9282190799713135,0.04975080490112305,1.0406501293182373
180,87,16,0.9422750424448217,0.918448592858449,0.30710042732257375,3.927339792251587,0.03944206237792969,1.115778923034668
181,61,75,0.17206617929973064,0.30419407753897265,1.0234739014261522,3.89217209815979,0.03663015365600586,1.0553381443023682
182,71,18,0.3717064950980392,0.4379724461183277,0.7011903306466116,3.9254050254821777,0.03545212745666504,1.0057570934295654
183,9,21,0.0962019558790084,0.13451778610506143,0.2316433001010663,3.734382152557373,0.042938947677612305,0.8296949863433838
184,71,52,0.08607385794385952,0.10665585949068893,0.3780046729765489,3.712606906890869,0.04150199890136719,0.9090011119842529
185,30,91,0.290959936774272,0.42478696423716517,0.456840216274254,3.670625925064087,0.03902697563171387,0.8878669738769531
186,87,18,0.9803806160486559,0.9794459329683141,0.9585908606801165,4.023761034011841,0.040823936462402344,1.0614089965820312
187,49,7,0.32593784994400893,0.5113673663038231,0.384873393511717,4.357824087142944,0.04196310043334961,0.9938070774078369
188,71,87,0.4197290500527298,0.4762029945777025,0.830336793141069,4.269573926925659,0.04109692573547363,1.1113460063934326
189,23,42,0.380350591112923,0.4853609290158657,0.999016679104965,4.102370977401733,0.04154682159423828,1.0805680751800537
190,8,42,0.17010721182659652,0.25133505992036176,0.19846523331152907,3.8996119499206543,0.039700984954833984,0.9815490245819092
191,33,71,0.7339042182048842,0.7903417811700431,0.9682812445713663,4.0175089836120605,0.04145002365112305,1.3084118366241455
192,19,96,0.7621804148576942,0.8943547488715168,0.7880726264711808,3.9822778701782227,0.04287600517272949,1.1112089157104492
193,94,63,0.35219549446353565,0.4661720114391614,0.5974502665199216,4.284008026123047,0.03839707374572754,0.9847829341888428
194,7,40,0.6242071197411003,0.7461069780491505,0.2994118655988484,3.9928059577941895,0.04245591163635254,0.9879608154296875
195,99,20,0.38672710168476865,0.46022679392240434,0.30917492016875703,4.235635042190552,0.041207075119018555,1.1391558647155762
196,46,72,0.15284171254926737,0.2673858160358736,0.20599954072150028,4.080111026763916,0.042057037353515625,0.927811861038208
197,47,11,0.61905925473427,0.563462592221557,0.19226389350813206,4.00373101234436,0.04153180122375488,0.8820321559906006
198,73,52,0.11561314338893264,0.1520069597677914,0.46103125995454153,3.928285837173462,0.03441905975341797,0.922260046005249
199,26,61,0.20069545805786898,0.15368883103743386,0.7035174988957501,4.281325101852417,0.04071807861328125,1.1150808334350586
