,class_0,class_1,r_dtw,r_lsmash,r_smash,t_dtw,t_lsmash,t_smash
0,44,53,0.28697434623268525,0.5216729277781561,0.2582574737719938,1.8698358535766602,0.04036116600036621,0.9898929595947266
1,3,81,0.44416381021107704,0.4655656930449091,1.0124521904066817,1.8282790184020996,0.0423588752746582,1.119189977645874
2,11,36,0.19197467292214973,0.28575514048636297,0.27933636932894096,1.7355389595031738,0.04139590263366699,1.0243399143218994
3,67,96,0.543373240915774,0.41461215462061185,0.9560734056961049,1.6954331398010254,0.04018902778625488,1.0835871696472168
4,60,84,0.4415572976305822,0.6330326778478423,0.28830861956717074,1.8257999420166016,0.04019808769226074,1.0543200969696045
5,84,75,0.808230452674897,0.7032319212078345,0.3013114466754027,1.8667759895324707,0.04630684852600098,1.0322980880737305
6,79,38,0.12406885443929938,0.24849223629069014,0.3411099846209759,1.7313518524169922,0.04310011863708496,1.0089659690856934
7,13,75,0.3410126252765847,0.4008050786861468,0.46885570419053396,1.7603800296783447,0.04274606704711914,0.9529178142547607
8,37,33,0.1718846363141665,0.23284817823893975,0.843884177991626,1.73055100440979,0.03907895088195801,1.0765628814697266
9,15,42,0.6751807970456993,0.6820460076150701,0.5530046760263574,1.721311092376709,0.038787841796875,1.1354448795318604
10,81,36,0.39594571080563773,0.4495747707467975,0.43376209555488854,1.8525378704071045,0.05581498146057129,1.0802080631256104
11,94,91,0.2757582515611061,0.3719332672502947,0.3057418460464855,1.7260980606079102,0.04129195213317871,0.9667160511016846
12,69,52,0.3888854160155029,0.1829159499074957,0.2578885768896131,1.6820950508117676,0.04116010665893555,0.8567390441894531
13,6,86,0.47336534064929126,0.6938991887807842,0.49337851229944873,1.7411720752716064,0.04474496841430664,0.9903218746185303
14,74,65,0.6571643852819289,0.6051583440188654,0.29022005134775386,1.7796220779418945,0.04105091094970703,0.9285531044006348
15,48,37,0.683550589695841,0.3016352059092443,0.9655572183461282,1.892838954925537,0.042320966720581055,1.0645668506622314
16,42,71,0.7200290275761975,0.7315407894431282,0.4826447433217727,1.8434031009674072,0.04368305206298828,1.0236809253692627
