#PFSA=/home/yhuang10/D3M/zutil_/cfgfiles/PFSA_M2_7.cfg,XPFSA=/home/yhuang10/D3M/zutil_/cfgfiles/XPFSA_2_4_3.cfg,sequence length=1000,numbers of runs=200,data generation time=0.010000,xg time=40.760000,est time=0.030000xg,est
0.0543932,0.0878026
0.103123,0.0823417
0.11361,0.110629
0.0854932,0.095479
0.0573348,0.114887
0.0607715,0.077179
0.0873115,0.0800485
0.0661444,0.0934325
0.0523253,0.0964957
0.0561266,0.0972867
0.0638632,0.0853061
0.0596468,0.106909
0.0253456,0.0850226
0.0464322,0.0691073
0.0635839,0.100115
0.000432373,0.101046
0.0275993,0.0902223
0.0534023,0.103629
0.0874701,0.116897
0.0630124,0.0722323
0.0717762,0.0958168
0.0618601,0.104959
0.0907556,0.113084
0.0541609,0.0985351
0.0510001,0.106372
0.0577026,0.106637
0.0219715,0.0950604
0.0653247,0.0864078
0.0248798,0.0794124
0.0285138,0.102505
0.0588667,0.0882245
0.0891424,0.101126
0.0155234,0.0787289
0.0887519,0.086216
0.0459034,0.101054
0.0348461,0.0912518
0.0350055,0.09383
0.0229695,0.0982376
0.112264,0.0946652
0.0548651,0.104864
0.111461,0.0942211
0.0602228,0.0916756
0.0552784,0.088652
0.0610825,0.0946044
0.0483252,0.0964113
0.0433229,0.0925299
0.0855281,0.079288
0.0634235,0.0726346
0.0359245,0.0918861
0.0523193,0.0917722
0.0431937,0.0928472
0.0663951,0.09122
0.0459272,0.0879779
0.0587965,0.114275
0.0543416,0.0813916
0.081147,0.127879
0.063633,0.0899784
0.0758145,0.0801697
0.050588,0.0834532
0.0785996,0.10352
0.0412662,0.0999581
0.066533,0.115992
0.0999427,0.117025
6.76214e-05,0.0853067
0.0510544,0.111109
0.0382845,0.113216
0.0951229,0.0929988
0.0620917,0.0756512
0.0164743,0.0844125
0.00631741,0.0921111
0.0831233,0.0850438
0.0520143,0.104535
0.0781164,0.10841
0.0403525,0.122594
0.069059,0.0868207
0.0488517,0.0994406
0.00187316,0.0696529
0.0265583,0.0999599
0.0473333,0.0820749
0.0559057,0.104565
0.0803052,0.11147
0.0347847,0.0955816
0.0293862,0.0909139
0.0788401,0.119076
0.0237057,0.118554
0.0251901,0.0951193
0.0970865,0.0815185
0.0672977,0.087634
0.0393808,0.112684
0.0514935,0.0976712
0.0227953,0.085914
0.0774996,0.0955763
0.0865822,0.130141
0.0725439,0.0549144
0.0691938,0.085327
0.0692219,0.0826248
0.0954202,0.0831155
0.0330299,0.103547
0.0616359,0.0930156
0.0651065,0.117513
0.0185498,0.0937749
0.00903706,0.0753596
0.0675663,0.0892888
0.0458585,0.1114
0.103958,0.115938
0.0636116,0.128311
0.00832024,0.0987218
0.0599365,0.103181
0.059642,0.0974492
0.0424329,0.0800857
0.0758878,0.0825926
0.0438094,0.0796309
0.0259478,0.0750814
0.0518595,0.112031
0.000659983,0.0822054
0.0891189,0.108468
0.0831241,0.0996372
0.0294599,0.0945374
0.0745905,0.12145
0.0580453,0.114756
0.0358787,0.0949584
0.00932284,0.125839
0.0699596,0.105198
0.0752278,0.0999383
0.0750964,0.0959861
0.0717264,0.0842765
0.0322018,0.0822855
0.0137838,0.0675923
0.0258431,0.0909048
0.057431,0.0971556
0.00135503,0.0834994
0.0550961,0.118936
0.0592249,0.0894119
0.0380391,0.126791
0.0526785,0.07529
0.0495583,0.0960678
0.0542871,0.0990857
0.0818006,0.0788961
0.053998,0.064653
0.0603213,0.0808748
0.068771,0.104403
0.000708439,0.102831
0.0974246,0.10798
0.0488649,0.0852843
0.043797,0.0674857
0.0940161,0.0959696
0.0524859,0.0859254
0.0547218,0.0945819
0,0.109507
0.0495216,0.0954081
0.115965,0.0875794
0.0835955,0.0751664
0.0487037,0.0861821
0.044252,0.0777174
0.0698455,0.115546
0.0852182,0.0939183
0.0466352,0.10591
0.055466,0.116469
0.117636,0.090479
0.0840795,0.10388
0.0429478,0.0804052
0.092543,0.113026
5.97056e-07,0.0904194
0.0646887,0.104529
0.0421052,0.105516
0.0655192,0.0970941
0.0601014,0.107398
0.0754312,0.0802291
0.0907484,0.11294
0.0404236,0.102129
0.0483863,0.107713
0.0961496,0.0927475
0.0859554,0.0880617
0.068411,0.0871873
0.0462357,0.0845567
0.0927633,0.0914362
0.0392078,0.0901207
0.0811473,0.074776
0.0811299,0.0912831
0.0618657,0.0824524
0.0874577,0.101549
0.052213,0.0809474
0.0726472,0.126388
0.0221961,0.0966445
0.0644689,0.111196
0.0512304,0.0910472
0.105089,0.0989328
0.035238,0.0900333
0.0578697,0.095956
0.0332485,0.103104
0.0133867,0.0997879
0.0736756,0.0961151
0.0624058,0.116363
0.113389,0.0827881
0.0626933,0.0771523
0.0943771,0.0817664
0.06533,0.0947307
0.0604635,0.106021
0.0708213,0.0954726
0.0733126,0.125492
